group	size	x	y
1	3.67936240508855	2.92230867688807	34.02
1	2.68757524433706	3.44094006865781	66.22
1	3.76653551084977	3.51148118797499	51.407
1	3.12898836055841	3.74215745838396	35.985
1	4.37074726227593	3.90595516552978	65.634
1	3.70364278344969	4.16214976656191	71.1
1	3.34084417458121	4.10838241931361	70.14
1	2.18690360445513	4.17039881049903	59.923
1	5.92699289633659	2.85804733931374	43.453
1	3.5275439080706	4.11889408582397	70.94
1	2.76267748640504	3.01528907661539	44.885
1	2.98898426720496	3.41277729936084	45.032
1	2.93066000557866	3.33693028267941	64.79
1	2.34823221585308	3.08447235438054	53.298
1	6.64973671959906	3.53527694506573	57.632
1	3.42378627128796	3.74640086253428	70.42
1	3.11590497688912	2.90027237094209	40.697
1	2.89650141499071	2.61592640520289	43.548
1	3.30208242051148	2.71886053038935	45.415
1	3.24175569866454	3.1785318256936	44.799
1	4.25851661662873	4.206193882909	72.13
1	2.64127085850294	3.055399974834	41.478
1	2.91883168851054	3.078025414328	43.601
1	3.47036882016219	3.70813645996287	60.523
1	15.6156666035905	2.78725191591334	58.38112
1	4.2003387316603	3.42792891541937	59.963
1	2.19663870281795	3.27323969635094	46.472
1	4.21020194944303	2.93530228406906	44.056
1	2.52453262947851	3.42780078423621	52.04
1	2.61287817041177	3.61927367509308	65.424
1	3.07290292683598	3.31218803864046	47.35
1	3.00545594992104	3.84262782533193	68.5
1	3.40896303577645	3.75513272240462	68.29
1	3.54978954877526	4.05688370334703	70.38
1	3.08360523744662	4.2024123287676	72.96
1	2.12888571594271	3.48001420697493	42.074
1	2.9900372490487	3.21846276740337	56.751
1	3.14893871406271	3.6607776823798	56.678
1	4.78741211548857	3.25884808894596	49.293
1	2.88296086529167	3.63934655547257	55.855
1	2.22159885074114	2.96170388787321	38.987
1	2.65766767916382	2.67098294312012	42.189
1	4.61358602755635	2.71274954741178	42.115
1	3.05685189245956	4.03828770846528	69.83
1	5.48782106847357	4.11394060154369	71.55
1	2.32466634408998	3.9221419590145	44.598
1	2.30539714494346	2.866159048101	35.857
1	6.33010533373762	4.16866320301241	70.8
1	3.43923316568142	3.05142157041711	48.072
1	3.45841653156258	3.93008758267857	71
1	3.06669042862565	3.51088415650793	50.016
1	2.91285568362267	2.8504989181547	37.197
1	2.3646880673077	2.85465858235922	35.492
1	3.02287230970004	3.16198386397309	46.243
1	2.77440368524691	3.40453770699663	50.924
1	2.94867644706373	3.7922489662687	70
1	3.58027224333984	3.96972543116429	69.5
1	2.1845846556886	4.12450082349962	73.73
1	13.1496612106653	2.84557587986314	47.193
1	7.18189310936458	2.88220098595162	45.964
1	4.55067230405194	3.77134725217608	52.469
1	3.44171241026672	3.95092244836758	54.459
1	2.83536859189379	3.88397747306288	71.08
1	2.80442383603751	3.92395558525362	70.75
1	5.5952931163282	4.00097178847123	71.06
1	2.66524140548879	3.78708506565499	67.51
1	6.97585366783813	3.99333871744166	71.43
1	2.54188191981785	3.43803517841855	51.629
1	3.57778950745139	3.02396669067389	50.654
1	3.75652801319047	3.3311317155572	59.942
1	4.7182288883223	3.30733087662514	57.716
1	2.355723379097	4.90792105261074	64.624
1	2.72290955957227	3.77865640591502	63.87
1	2.47966240584585	2.69778626600553	48.492
1	2.54737426210858	2.8534570617051	41.536
1	2.64615406196334	4.27352793571109	50.227
1	3.24166170507818	3.2132646189128	42.881
1	3.00213744727212	2.69505661348786	39.487
1	3.57493439816339	3.35750460546659	59.371
1	3.12516746123674	2.73640438110395	38.487
1	2.5362948515594	3.15263845040986	46.289
1	2.42331599545907	3.39364320442555	61.557
1	5.43195050649243	3.76002524528695	60.11
1	2.51739662643346	3.08850503970313	51.253
1	2.32918745758278	3.7714295289461	67.178
1	3.90117769862429	3.23326137313525	50.335
1	3.45542027661672	2.7533295728751	38.113
1	4.51830517253457	2.54282542695918	49.379
1	2.39860226001991	3.57906238390086	51.159
1	3.6590280517912	2.83023070963807	41.472
1	3.7551155221749	4.18648313615635	73.82
1	2.80968555843647	4.16028597892551	71.52
1	2.66605238611898	3.66683549228173	51.884
1	3.04848599294112	3.02299917399278	40.118
1	5.40651851879526	3.00625808906951	41.04
1	2.9568284044098	4.21383310947184	74.08
1	2.40110175699393	3.67402872805872	46.988
1	5.85818963232264	2.9742390834018	49.8
1	2.57497635332092	3.64552140726666	64.071
1	2.73989011814697	3.36161005279027	64.951
1	3.72228564102883	3.76253552527651	51.445
1	4.94495414410048	3.25866779000196	56.393
1	4.79200052204677	3.81671530247097	69.61
1	3.49062420491556	3.80356075988127	66.6
1	2.79757953019281	3.84068796748737	71.1
1	2.29493191654592	3.60435305365754	60.542
1	4.17341728624218	3.81096244303535	66.8
1	2.91281005863423	2.70839006005204	44.1
1	2.05145658487895	3.14139978526705	54.425
1	3.168634611953	4.22796504684151	49.901
1	2.97964524807929	3.20747403709274	43.563
1	3.39422752270536	3.90263955655535	66.914
1	2.79961466709085	3.08136295976889	34.113
1	2.68642000592166	3.6970041611318	67.946
1	3.03767081689562	3.92494585044061	70.98
1	2.62443478020141	3.97338139817314	69.18
1	2.90981184528655	3.10881294051872	38.977
1	4.26815437128463	3.85214303897666	51.927
1	4.83847206484635	3.90273764724083	71.44
1	3.69388907623396	3.05519261778385	64.266
1	3.76344705637755	3.22737183535753	42.858
1	2.2976957237321	3.41715630666173	46.633
1	3.38509590483366	4.18350606325153	74.16
1	3.2144955883322	4.36108808961809	72.77
1	3.17519861957959	3.27460199588512	53.655
1	3.82726198688929	3.4222382376131	67.5
1	3.75584965273322	2.92850782101237	45.757
1	4.88883745011402	3.11242422905142	58.285
1	2.64163705715278	3.16955593013409	46.769
1	2.47029261956184	3.74984205355686	65.4
1	3.07771473433479	3.28608807651144	52.053
1	4.86265222652441	3.451226922958	54.336
1	3.47382273580415	2.95852495345071	48.051
1	5.67277514845272	4.15053696257245	71.36
1	8.98648332247753	4.29071037250177	70.76
1	2.81277938612518	3.73596754383367	68.468
1	3.53980418502115	3.97961547976198	63.479
1	5.11158569625567	2.80422348009232	47.838
1	2.51576419977094	3.42319916542994	51.631
1	3.28122545363278	2.9357299717043	36.984
1	2.97135316129707	3.24970632372554	47.768
1	3.1012204559453	2.75571868821708	53.995
