group	size	x	y
1	4.48876996428605	2.86137551173474	42.129
1	2.92050753089449	3.66315528761115	75.651
1	4.76999005840959	3.72329476297017	70.994
1	3.62947071021764	3.44299486472841	41.003
1	5.06653338417533	3.9443662219913	74.34
1	4.18817584699845	4.4869651144324	80.37
1	3.40974583511493	4.5107809622285	78.98
1	2.38280348929972	4.36928191099016	74.795
1	7.77213997782102	3.05552756769812	62.013
1	3.58714131931604	4.48409878922788	78.32
1	3.30829921984689	3.1376319237991	54.406
1	3.4353799865393	3.533169713543	63.883
1	3.00436176506159	3.77952255671775	74.09
1	2.62116712282842	4.04153499514417	46.634
1	8.64771605395735	3.91015532932556	71.006
1	3.36669008795172	3.886308944764	72.14
1	3.73075406454179	3.01604889021829	50.65
1	3.30782632429485	2.64972760326105	47.36
1	3.77805703512864	2.95241754629121	56.752
1	3.97469631833466	3.28645904069983	49.856
1	4.7971392629704	4.52282182817099	79.77
1	2.98989664314516	2.86846257656144	43.308
1	3.46843167788111	3.06302615119746	50.525
1	3.94757464619721	4.0325697629816	77.86
1	19.7367817800604	3.49405448539833	72.028
1	5.1719743045934	3.76006494525725	71.682
1	2.3690731228725	3.03173620582114	62.974
1	5.68682589689843	2.38231585779586	44.966
1	2.89620070155845	3.54208587107434	52.97
1	2.9630885430471	3.88781118163342	78.123
1	3.99467435391983	3.21716819554958	46.832
1	3.04225231227837	4.06551954975935	74.876
1	3.65645709920529	3.80213355386532	77.158
1	3.58282583244846	4.24541914180452	75.51
1	3.14274889435471	4.50740380919791	77.18
1	2.30852813830319	3.28063774424357	53.373
1	3.45283606225754	3.65932737995951	70.847
1	3.77767883620311	3.76140490605942	74.173
1	6.24251645686847	3.67711438920957	69.806
1	3.24355257624186	3.72848110223267	70.734
1	2.32716292263809	3.88668785576092	49.348
1	3.03442490356717	2.88386008738691	55.24
1	6.08417922488667	2.72431973268524	50.725
1	3.12304972137099	4.45031979970118	78.37
1	5.83529477037533	4.4612888674186	79.59
1	2.55182219720361	4.0976637773612	56.761
1	2.5860405874631	2.81992910214529	58.041
1	6.49663297093069	4.47763923244914	78.67
1	4.2438353677063	3.0460987641022	58.453
1	3.60957722549454	4.35245757681066	78.256
1	3.65286728069315	3.68648857464444	68.978
1	3.46609382371718	2.97569992380538	53.676
1	2.5591549700954	2.76019978828656	45.504
1	3.36181388058738	3.10392849669425	58.137
1	3.27512610732512	3.49132367879482	68.565
1	3.28330369636325	4.48013656712865	81.495
1	3.56934191987794	4.17154906033606	72.59
1	2.23669968836333	4.49364207422891	80.5
1	17.9402845321275	3.24223558874779	62.879
1	9.20034629722764	3.45847359725269	68.588
1	6.05280563223899	3.96570778376274	69.451
1	4.42544042895808	3.64253547677859	57.046
1	2.9687131264097	4.53246198371447	77.783
1	3.21110501039084	4.34055505676126	79.696
1	5.77074884476951	4.44666293536129	80.24
1	2.79999392242519	3.84477374052922	72.047
1	7.58629667456365	4.45643575609251	82
1	3.1354988397311	3.58488699106174	71.263
1	4.77440845866379	3.10975220702562	50.992
1	4.33319756545329	3.21662982175713	66.662
1	5.43100499870765	4.28406934482008	77.045
1	2.70999161671344	4.54543213642878	76.904
1	2.94282824454609	3.96913338134412	71.028
1	2.69869072950468	3.10557305073264	44.593
1	2.82270586350109	2.72548886123795	43.753
1	3.1420920425573	3.97930600659322	72.737
1	4.00822476187147	2.95164689546985	57.286
