group	size	x	y
1	3.43368419995562	2.89178565070639	28.801
1	2.54811241294888	3.20440655935692	55.23
1	3.50510286299782	3.38899023661283	43.077
1	3.01248521417998	3.54661795189398	30.015
1	4.09232328124919	3.77168410638546	62.485
1	3.45628971722048	4.00171622128976	69.12
1	3.29903171550232	3.78796153632719	66.8
1	2.12185967739319	3.99418885910468	50.939
1	5.39202957811628	2.83521110677235	37.484
1	3.45959236975757	3.9213277159305	68
1	2.64216625854519	3.02643201267174	38.223
1	2.83289640874073	3.4277013118156	40.414
1	2.8191664241829	2.98835076435393	53.82
1	2.30648739141983	2.93005260502055	47.622
1	5.727347289549	3.32406512092713	50.917
1	3.33145653855885	3.3881521354268	59.6
1	3.04095004152302	2.7350039250647	31.975
1	2.76561708801708	2.5305793268568	39.031
1	3.06704314948241	2.56640129232975	39.417
1	3.10274056787715	3.06917494642867	38.523
1	3.90216536327214	4.05565201579927	68.75
1	2.55012555245458	3.02991544783555	35.463
1	2.8027232812076	3.07139072908185	38.092
1	3.24591526045008	3.59549388379384	54.745
1	13.690390887057	2.60254679160356	44
1	3.73780697882352	3.33124809455434	50.643
1	2.15191573866547	3.04257194357223	40.715
1	3.85735803492583	2.89239645809614	39.143
1	2.44193796709334	3.32748591742422	42.111
1	2.46136838236656	3.41946163852479	57.206
1	2.84660529011428	3.14257551331311	40.477
1	2.96910290291258	3.49404830692654	61.21
1	3.20889848952915	3.74714281784858	59.421
1	3.49245138081003	3.83734472624362	66.87
1	3.02477581605741	3.98643066779033	70.78
1	2.02776761872348	3.42643472038373	34.812
1	2.7729200419485	3.14541928995783	45.928
1	2.92586271378507	3.54680300382501	48.357
1	4.33361582237422	3.15192805015693	41.893
1	2.6980033977009	3.48405811924979	45.262
1	2.1963798746148	2.57477544261792	34.482
1	2.58204260129756	2.51711742361593	35.928
1	4.26075522915591	2.55888402796697	34.078
1	2.99515570692469	3.80784062264484	66.55
1	5.22770127895628	3.84694354559525	67.41
1	2.2977006759458	3.63280908763635	37.003
1	2.23476617136016	2.68594823378004	30
1	6.12009287955941	3.85394839994697	67.5
1	3.16471762661176	2.95966086373133	43.149
1	3.37309798721744	3.54785959575643	65.86
1	2.87083557480723	3.38529120987805	42.023
1	2.79993095606337	2.7077374684251	33.609
1	2.35766938468756	2.47690451520437	32.5
1	2.87857554382119	3.26490442284377	37.579
1	2.59842235394516	3.34141992333242	41.912
1	2.7124684861044	3.48492892667285	60.96
1	3.52331565061893	3.72128896869472	64.03
1	2.14700515307992	3.86139630046032	72.49
1	11.5597955582514	2.73764241302062	37.373
1	6.48846536911719	2.8748768833905	37.468
1	4.05649518838402	3.48220534228651	44.869
1	3.14993721543376	3.61592545033292	45.32
1	2.84298956598995	3.71686109021476	66.91
1	2.61929863880688	3.61135385491083	65.39
1	5.42013275425967	3.69297059675009	65.94
1	2.57936315191838	3.46217793171264	58.53
1	6.60751291172118	3.50744516771402	63.03
1	2.36691376676867	3.18946443127902	43.158
1	3.25440858093284	2.93122434615366	42.27
1	3.47091850375978	3.0367397532404	50.056
1	4.26545804135809	3.0130868621518	47.453
1	2.15674304531005	5.03495857498782	55.565
1	2.5822048963805	3.68437887876133	55.928
1	2.41137562942453	2.47544775548677	42.138
1	2.444273327192	2.76010041014319	38.48
1	2.48560593719124	3.3779521224475	42.723
1	3.07496688580718	3.15926985690029	36.681
1	2.83796793363597	2.56722061382276	36.256
1	3.28195333203907	3.26271986425609	48.463
1	2.96350099669893	2.65546209483727	33.685
1	2.48632062552434	2.87105655940933	40.543
1	2.33492993348446	3.29401531949067	50.986
1	4.71883070835773	3.54134525206814	50.789
1	2.42659844468847	2.89573564318216	42.244
1	2.29485276043444	3.42285001049471	59.164
1	3.55802057455613	3.22742481432583	42.873
1	3.25267092028777	2.67073373159289	31.286
1	4.21863061073635	2.51982799377572	36.319
1	2.32346343604093	3.38449327691663	41.725
1	3.49716511397486	2.73708582406826	36.157
1	3.59255196142112	3.95141387106102	72.13
1	2.689490519802	4.02352306468034	69.39
1	2.52125032259273	3.49309037603174	42.314
1	2.90312048111678	2.88188621742309	37.444
1	4.85008348992019	3.03232934535076	36.324
1	2.89605442022019	4.00412446561185	72.67
1	2.3317148241985	3.26203090406686	37.578
1	5.1850515032349	2.83543508289054	43.436
1	2.46501881971169	3.39451827933144	55.191
1	2.60625923639863	3.29054848983727	62.649
1	3.39901973567026	3.57501726271782	43.902
1	4.3449273977857	3.10478780221552	47.752
1	4.5114796877441	3.60523280489102	61.31
1	3.44228902961743	3.48690063208004	59.82
1	2.72969357315254	3.4888269675211	64.28
1	2.22039585379228	3.43439088585181	52.724
1	4.01777751342452	3.49756723117478	61.05
1	2.77981646291361	2.69313213434862	40
1	2	2.94427711610338	46.471
1	2.98462833065771	3.81020258849406	39.875
1	2.81383829080082	3.16147491028024	37.278
1	3.29262028515751	3.55406003811099	57.996
1	2.71545382886746	2.94437790363822	30.331
1	2.512026146699	3.3645769259938	60.396
1	2.92710706792725	3.70540687333909	64.36
1	2.59265958280136	3.62480187974278	65.57
1	2.77856566303189	3.05528268506973	32.978
1	3.86823552062193	3.6744289754842	45.009
