group	size	x	y
1	3.5019495333612	2.91426540541726	30.332
1	2.58995588460987	3.28831278714121	59.28
1	3.58395562171532	3.47913979306149	45.685
1	3.05167986474386	3.58296517468395	31.999
1	4.19175195249774	3.83612504242298	64.399
1	3.54004488176328	4.03940022113372	70.33
1	3.30262889295581	3.94657988314917	67.48
1	2.13900965486022	4.065796227313	53.832
1	5.55053622517318	2.82062008422877	39.348
1	3.48120787103026	3.9874410446426	69.24
1	2.6769715959762	2.98209072830676	40.358
1	2.88000768316	3.32790760251002	41.89
1	2.86084912903773	3.13161519254539	58.45
1	2.31918427062451	2.96295267666482	49.618
1	6.01146963574682	3.39573969170697	53.285
1	3.36574184075344	3.47837466056434	66.61
1	3.06929514228511	2.79041428219618	34.906
1	2.80043285991985	2.57928573342662	40.533
1	3.13712773895798	2.63752809023067	41.366
1	3.1411598863804	3.11828063526517	40.428
1	4.04079250695113	4.09656070188816	69.96
1	2.57214852287406	3.07585499245729	37.464
1	2.83459686730215	3.11677225896846	39.881
1	3.31039283990115	3.63504347111722	56.074
1	14.5141246831166	2.76041268220602	50.54896
1	3.88271620531425	3.36619979040036	55.118
1	2.165086372635	3.08319741285422	42.46
1	3.95267036910531	2.95706119338084	40.652
1	2.46511867452041	3.36456160814328	45.053
1	2.50848679962983	3.47567275730119	60.026
1	2.89224461529742	3.1763505784756	42.469
1	2.98282557628686	3.63731273516082	64.77
1	3.27159721197635	3.78477232441909	62.325
1	3.52410243025262	3.91678777519626	69.03
1	3.04305484949445	4.04530965043662	71.81
1	2.05393715298915	3.45711993862626	37.328
1	2.83875691652733	3.18876063516304	49.828
1	2.99118306939423	3.57755460151657	51.356
1	4.47596837290799	3.16403007052858	44.444
1	2.75106690569326	3.53421949140673	48.57
1	2.20612158768451	2.62950787320791	35.983
1	2.6035651640741	2.53676277284848	38.047
1	4.36459268625139	2.57852937710095	36.667
1	3.02357626226329	3.87768315330736	67.49
1	5.29741027022623	3.93766003740826	68.93
1	2.30350498836192	3.69689766098945	38.999
1	2.25427565268569	2.71677662693916	32.065
1	6.17557307537208	4.0080815466578	69.1
1	3.24726238532273	3.01851806374316	44.779
1	3.40519865448493	3.69163836651823	67.86
1	2.93800713508946	3.41782960479086	44.142
1	2.8319239381685	2.76062376883101	34.558
1	2.36462338097452	2.63527303936051	33.489
1	2.92039928451381	3.23726414196274	40.696
1	2.64827361441826	3.34644836829814	44.665
1	2.81092123352024	3.55979611796728	64.75
1	3.55009796671475	3.78104988176998	66.41
1	2.16069836558058	3.96586000314456	73.47
1	12.0240207797251	2.77089764402556	40.249
1	6.70422144002709	2.93394273961808	39.918
1	4.20190004397833	3.51722990662846	47.181
1	3.23313179893286	3.79444158665475	48.437
1	2.83214453727028	3.74811650770658	68.9
1	2.68045210705552	3.73120816382831	67.84
1	5.47416259067675	3.79578663274036	67.81
1	2.60203232137111	3.67728985502279	62.61
1	6.74165366537882	3.6352518968468	65.5
1	2.41072167357353	3.27556024591924	45.669
1	3.34795205262967	2.9751735977866	44.686
1	3.5158275225557	3.19621340809367	54.081
1	4.35396650873649	3.1724842828549	52.681
1	2.19378652654517	5.05508436784766	58.033
1	2.62453314575813	3.78460209805048	59.489
1	2.43023321355232	2.52633554851624	45.047
1	2.47440083358014	2.79307061233617	39.486
1	2.5296181631409	3.53760307678312	45.289
1	3.1218063118949	3.20117930789905	38.865
1	2.88133295382761	2.6194792285491	37.207
1	3.37363337974227	3.25769464874627	52.102
1	3.01367232005753	2.69053468590187	35.307
1	2.49984884431327	2.9274320948441	42.338
1	2.36755007044273	3.30835905811707	58.089
1	4.93069185241188	3.61611265986739	55.19
1	2.44944915366477	2.9603102579863	45.248
1	2.30669616308744	3.56611443882719	61.448
1	3.66970614429482	3.21537376481553	45.423
1	3.30941827290378	2.69511975956618	33.779
1	4.30759713190672	2.54406804435028	41.905
1	2.34630022986152	3.41854125692006	45.226
1	3.53763134499692	2.77665496024957	37.686
1	3.64151046097146	4.05216251746597	72.99
1	2.73009871710462	4.08804373617567	70.26
1	2.56491895879421	3.53875163080657	45.432
1	2.944703296177	2.92195861872286	38.598
1	5.01979264880876	3.04162657384042	37.802
1	2.9182928197441	4.06647400906966	73.44
1	2.35119580420992	3.35078019746999	40.08
1	5.38452705678919	2.87336916171177	45.557
1	2.49655776113917	3.47155586148905	59.201
1	2.64837063714089	3.31093846682584	63.196
1	3.49417223168762	3.62790395586486	46.263
1	4.52813678706774	3.18975548194558	51.334
1	4.63115669094242	3.67525146479271	65.77
1	3.46691749223532	3.57686768438836	61.51
1	2.73522865067543	3.59186077254166	68.54
1	2.24719544040246	3.44239381791495	55.09
1	4.08952476681858	3.59586755291055	64.1
1	2.82381479421701	2.7326264457828	41.5
1	2.01796841834586	2.93487042298656	48.945
1	3.03499304709774	3.91156194035525	42.868
1	2.85778201664784	3.19524993956246	39.329
1	3.3311090912161	3.69732446646629	61.685
1	2.7411664054085	3.00194321238603	31.57
1	2.58355384568527	3.45379280883569	63.179
1	2.96427963694506	3.78484992230602	67.45
1	2.60161996314703	3.76806630806585	67.85
1	2.81757738542213	3.09973152894849	34.977
1	3.98843292354602	3.73934320902181	47.985
1	4.70511792886414	3.65942198360003	66.66
1	3.49272819015142	3.03041617130128	61.456
1	3.54329805672929	3.24805596435105	39.624
1	2.25600479529431	3.09506760786377	43.424
1	3.33963453976157	3.99615595780494	72.49
1	3.11569192295622	4.25308321228107	70.56
1	3.00246300243181	3.32576904275003	48.284
1	3.57566257832427	3.1783613920919	62.4
1	3.51918286073323	2.84418854883211	42.974
1	4.47756440400114	2.89958929930828	53.63
1	2.56461811155734	2.96656798667935	41.208
1	2.41617169035889	3.61282552580583	61.8
1	2.97776332259412	3.14464657403142	47.1
1	4.50856192004858	3.34610920365656	48.079
1	3.27495006798613	2.88894911919509	42.571
1	5.55276845556897	4.05243143756984	70.42
1	8.49950687337882	4.17164242694385	69.49
1	2.76229481501493	3.78892969708875	67.044
1	3.27756522437779	3.99133536792217	57.907
1	4.66655420279267	2.83013004244803	42.887
1	2.49827013102896	3.26175464994224	45.671
1	3.15593901975655	2.90570440168043	33.97
1	2.85224325865422	3.117919523609	44.077
1	2.93872250935358	2.71497005472619	50.469
