group	size	x	y
1	3.99868579248927	2.81247308981853	41.674
1	2.89588576261136	3.39749469826406	71.581
1	4.53910422169535	3.70098190930978	67.744
1	3.46006222111735	3.41959985855871	40.647
1	4.88605897431208	3.96887591042825	71.868
1	4.06900122937352	4.36967527661645	77.56
1	3.38926182290573	4.43203910845529	76.04
1	2.33964147302417	4.27956609504629	72.601
1	7.28428836112027	2.92314562491112	56.018
1	3.5663885130489	4.40782533328362	76.46
1	3.09968416628392	3.07598748511783	53.919
1	3.29578175468448	3.47154102047466	59.957
1	3.01538328775921	3.40599167707862	72.178
1	2.56138175448752	3.90059168250955	62.745
1	8.18952695367121	3.84200248976363	67.057
1	3.4535279568685	3.79952136016638	71.19
1	3.47198846097887	2.96930069398315	50.26
1	3.18854825975018	2.80051079288172	44.736
1	3.57456116991637	2.83397739252997	55.803
1	3.74601656311503	3.25361983641433	54.314
1	4.64457720405216	4.42066332376266	77.95
1	2.88742945742036	2.87384674161361	49.396
1	3.25101245671984	3.02451206116481	51.724
1	3.82216534616167	3.8805921578839	74.126
1	18.9183635264874	3.21900372308954	68.69
1	4.8964174975531	3.73596985679663	68.421
1	2.31130817901392	3.09583419189709	57.939
1	5.19758539435154	2.66059911189776	45.548
1	2.75973023003171	3.60381960628358	56.433
1	2.87461319966544	3.78961006249988	75.713
1	3.76737660821187	3.21697665293553	52.044
1	3.04378273770602	3.92674335990023	72.527
1	3.61866487676561	3.74763270294109	74.414
1	3.58743017496051	4.1552455617675	72.4
1	3.12067926705042	4.42171478694898	75.33
1	2.28221612942569	3.37605771815862	51.604
1	3.33847659055929	3.48347520942733	68.457
1	3.62057140533724	3.85148477089356	69.613
1	5.8185100826904	3.57918376418673	63.674
1	3.13194219781712	3.64779669279996	66.798
1	2.28381446591106	3.05386754026351	47.545
1	2.94161040742342	2.76556314189948	49.991
1	5.57546903091442	2.6246465700016	48.091
1	3.10629680798661	4.31486042820919	75.7
1	5.75269409595736	4.39276369497302	77.46
1	2.47692915031404	4.13104599073842	61.366
1	2.48703451735604	2.82322924186296	52.644
1	6.44848286554533	4.42333277608952	76.07
1	3.99627583485713	2.96616997457778	57.501
1	3.58818279483822	4.24406663717638	77.03
1	3.43895451803752	3.64732925121639	63.373
1	3.30495767392207	2.90001104610526	48.576
1	2.49343846239996	2.87247087397084	43.266
1	3.24088237259583	3.1632536876415	55.089
1	3.11032152862559	3.48878959778161	66.399
1	3.19066124895413	4.39370859471309	77.601
1	3.5899806903399	4.02266045049501	69.17
1	2.22112599350818	4.40044113886749	78.77
1	16.6371143494096	3.06610473636011	60.223
1	8.737696285348	3.37714971981812	62.681
1	5.85041451976124	3.8594777425234	65.742
1	4.09143934151654	3.57352611389943	59.461
1	2.92705724101632	4.24449521672678	75.467
1	3.09463169435205	4.25651383797765	76.93
1	5.73519310322703	4.34269195584422	77.44
1	2.75478930733366	3.86952058704978	71.766
1	7.52578547376323	4.42853803247444	79.36
1	2.96722231241109	3.53549585513414	68.015
1	4.47650410244093	3.12772718265169	59.285
1	4.25261275346128	3.57125025273538	69.978
1	5.27852543561832	4.0829389154418	72.244
1	2.57766424070995	4.5432348842016	75.19
1	2.88115952653546	3.83827007701996	69.292
1	2.65446101763888	2.99011066701996	59.685
1	2.67475411454142	2.80388226962819	40.802
1	3.02842593308127	3.98408327350739	68.755
1	3.72785450465786	3.01731561829776	52.214
1	3.56392592129288	2.75066265731529	49.42
1	4.11814897195688	3.86200684792003	70.693
1	3.43290264626229	2.86865288619247	48.388
1	2.71135799311421	3.13397610708267	58.333
1	2.50458237397161	3.78234746668706	69.745
1	6.65135365088789	3.97645930908032	71.455
1	2.74399945773768	3.25173602082497	61.271
1	2.37147499360691	3.845305151385	75.435
1	4.51478863883528	3.46953444021768	65.393
1	3.79415413393062	2.61373278431849	44.284
1	5.15404169155082	2.54032947479087	59.32
1	2.60593025424377	3.5803019261087	61.999
1	4.23150728242736	2.95315075053154	55.727
1	3.92710431696748	4.42798810752661	77.42
1	2.91100408845947	4.26395131915053	76.33
1	2.98615711526378	3.33649009817687	65.843
1	3.43089520821445	2.76431269690493	47.391
1	6.78809591242748	3.20947432219226	47.472
1	3.01904812011753	4.53104007265859	77.32
1	2.67516074614206	4.26990286153798	71.197
1	7.43014999067144	3.29486935175814	60.838
1	2.77191021048722	3.82077552142161	72.462
1	3.04259703945867	3.62287802484146	68.225
1	4.34449554319354	3.64800666621377	66.458
1	6.06122227495102	3.35780606664274	66.458
1	5.06811851936819	3.88867818246945	70.99
1	3.55711057560323	4.20970977687171	74.86
1	2.93068323885917	4.16558815566746	73.911
1	2.3716634580641	3.78541923515268	73.615
1	4.36362677770649	3.81943929106406	69.36
1	3.33286782061079	2.86750790712676	23.599
1	2.12724914562671	3.15496469789093	62.742
1	4.03691815885147	4.3951798751481	68.768
1	3.42358727764977	3.13605414921486	58.196
1	3.54909877430767	3.96965201852667	71.659
1	3.01597247926043	3.02885429685477	38.333
1	2.88336956485723	4.39392409898215	75.788
1	3.13500298145541	3.97765355127639	71.38
1	2.69027692704714	4.15273821196319	73.64
1	3.2182123984241	2.96706113282447	39.658
1	5.13127484461311	3.85884201450444	61.888
1	5.11496078671684	4.26958449230923	77.57
1	4.07523158237239	3.33319311711301	70.379
1	4.63079442517106	3.17382617503834	53.556
1	2.4708641089174	3.55059794550389	58.474
1	3.45862088085248	4.37803462853663	78.16
1	3.30541636258462	4.50340291646683	78.03
1	3.79814393637827	3.52381703627158	69.249
1	4.25127849605068	4.18229073527864	74.26
1	4.55392013400743	2.91681305580586	50.44
1	5.72947379219371	3.66435014302872	67.298
1	2.95187661064943	3.01464606448196	58.061
1	2.52544739327845	3.86752587691881	69.862
1	3.44203576467284	3.6367606403025	70.001
1	5.77895509536519	3.75422202565638	66.146
1	4.11424118269843	2.80900103244787	48.825
1	5.76877227850585	4.35612327631095	76.42
1	9.94398793877775	4.5052033422329	76.09
1	2.87124192467464	3.91046457085066	72.752
1	4.22816592094783	4.03075860946506	71.15
1	6.1437242214331	2.99520645664776	67.662
1	2.70881710251217	3.7794272678399	69.718
1	3.80829106105366	3.27404156128206	55.599
1	3.42989416983422	3.08310276771926	46.1
1	3.61722822569325	2.84099685568797	60.377
